ANO;MES;SENADOR;TIPO_DESPESA;CNPJ_CPF;FORNECEDOR;DOCUMENTO;DATA;DETALHAMENTO;VALOR_DESPESA;COD_DOCUMENTO
2022;9;LUCAS BARRETO;Divulgação da atividade parlamentar;41.097.878/0001-74;T. DE JESUS PEDROSO PONTO DA PAUTA;2;null;null;null;null
2022;9;LUCAS BARRETO;Divulgação da atividade parlamentar;03.822.052/0001-31;T. P. S. FRANCO ME;2;null;null;null;null
2022;9;LUCAS BARRETO;Divulgação da atividade parlamentar;22.188.950/0001-24;Walderney Barbosa Pantaleao;2;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;9;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Contratação de consultorias;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Contratação de consultorias;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Divulgação da atividade parlamentar;17.092.035/0001-09;A. de L. ANUNCIACAO ( AB Publicidade );2;null;null;null;null
2022;10;LUCAS BARRETO;Divulgação da atividade parlamentar;23.882.113/0001-63;Raimundo de Deus Loiola Belair;2;null;null;null;null
2022;10;LUCAS BARRETO;Divulgação da atividade parlamentar;18.827.227/0001-70;S NAFES M DA SILVA JUNIOR-EPP;2;null;null;null;null
2022;10;LUCAS BARRETO;Divulgação da atividade parlamentar;41.097.878/0001-74;T. DE JESUS PEDROSO PONTO DA PAUTA;2;null;null;null;null
2022;10;LUCAS BARRETO;Divulgação da atividade parlamentar;22.188.950/0001-24;Walderney Barbosa Pantaleao;2;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;10;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Contratação de consultorias;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Contratação de consultorias;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Divulgação da atividade parlamentar;17.092.035/0001-09;A. de L. ANUNCIACAO ( AB Publicidade );2;null;null;null;null
2022;11;LUCAS BARRETO;Divulgação da atividade parlamentar;18.827.227/0001-70;S NAFES M DA SILVA JUNIOR-EPP;2;null;null;null;null
2022;11;LUCAS BARRETO;Divulgação da atividade parlamentar;41.097.878/0001-74;T. DE JESUS PEDROSO PONTO DA PAUTA;2;null;null;null;null
2022;11;LUCAS BARRETO;Divulgação da atividade parlamentar;22.188.950/0001-24;Walderney Barbosa Pantaleao;2;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;11;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Contratação de consultorias;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Divulgação da atividade parlamentar;17.092.035/0001-09;A. de L. ANUNCIACAO ( AB Publicidade );2;null;null;null;null
2022;12;LUCAS BARRETO;Divulgação da atividade parlamentar;18.827.227/0001-70;S NAFES M DA SILVA JUNIOR-EPP;2;null;null;null;null
2022;12;LUCAS BARRETO;Divulgação da atividade parlamentar;41.097.878/0001-74;T. DE JESUS PEDROSO PONTO DA PAUTA;2;null;null;null;null
2022;12;LUCAS BARRETO;Divulgação da atividade parlamentar;22.188.950/0001-24;Walderney Barbosa Pantaleao;2;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Locomoção;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;12;LUCAS BARRETO;Passagens aéreas;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Contratação de consultorias;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Contratação de consultorias;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Divulgação da atividade parlamentar;24.681.125/0001-92;NULLIUS IN VERBA LTDA-EPP;2022/22;14/01/2022;;700;2172931
2022;1;LUIS CARLOS HEINZE;Divulgação da atividade parlamentar;24.681.125/0001-92;NULLIUS IN VERBA LTDA-EPP;79;14/02/2022;SERVI?OS GRAFICOS.;800;2174950
2022;1;LUIS CARLOS HEINZE;Divulgação da atividade parlamentar;96.304.514/0001-00;R?DIO ITAPU?;2688;19/01/2022;;400;2173329
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;1;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Contratação de consultorias;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Divulgação da atividade parlamentar;24.681.125/0001-92;NULLIUS IN VERBA LTDA-EPP;2022/131;14/03/2022;;750;2176209
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;2;LUIS CARLOS HEINZE;Passagens aéreas;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Contratação de consultorias;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Divulgação da atividade parlamentar;24.681.125/0001-92;NULLIUS IN VERBA LTDA-EPP;2022/131;14/03/2022;;750;2176342
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
2022;3;LUIS CARLOS HEINZE;Locomoção;null;null;null;null;null;null;null
